gene_id	simbol	ratio
417680	TXNDC17	1.4277566539923954
417681	KIAA0753	1.108359133126935
417684	PITPNM3	0.8055555555555556
417685	FAM64A	1.5555555555555554
417686	TEKT1	0.9736842105263158
417687	SMTNL2	1.3714285714285714
417690	CPNE8	1.6493506493506496
417691	LOC417691	Infinity
417692	KIF21A	2.0675
417694	ABCD2	1.8171953255425708
417697	ERGIC2	0.9312673818037346
417699	DLD	1.2908698334361506
417700	SLC26A3	0.23
417701	CBLL1	1.2726092600605798
417702	BCAP29	1.1913943938582396
417704	COG5	1.179176755447942
417705	HBP1	0.6134020618556701
417706	PIK3CG	1.5980066445182723
417707	NAMPT	1.4479716423788893
417708	SYPL1	0.4501472444257467
417709	PUS7	1.362520458265139
417711	SRPK2	1.378238341968912
417712	MLL5	0.7857142857142858
417714	ORC5L	1.181881051175657
417715	SLC26A5	2.491640127388535
417716	PSMC2	1.3429117249064715
417717	DNAJC2	0.9602059925093634
417718	PMPCB	0.9694462126034373
417719	NAPEPLD	0.7976550680786686
417720	ARMC10	2.358288770053476
417721	FBXL13	NaN
417722	LOC417722	1.1541666666666666
417723	CCDC146	1.5384615384615385
417724	PION	2.4545454545454546
417725	PTPN12	0.5419703738537502
417727	TMEM60	0.9181879648411089
417728	PHTF2	1.1450719822812847
417729	MAGI2	1.7777777777777777
417730	CD36	4.9120879120879115
417731	BRD1	0.9411764705882353
417733	ALG12	0.888801261829653
417734	ZBED4	0.9892694063926941
417735	CRELD2	0.9030390738060781
417737	MLC1	NaN
417738	LOC417738	0
417739	MAPK11	1.4623115577889447
417741	LOC417741	Infinity
417745	SELO	0.9452554744525546
417746	TRABD	1.3413719185423365
417747	ZNF800	1.0583941605839415
417748	GPR37	0.509278350515464
417749	SPAM1	NaN
417750	WASL	1.0954773869346732
417751	LMOD2	NaN
417752	ASB15	3.142857142857143
417753	NDUFA5	1.2239523260284506
417754	IQUB	0.6818181818181819
417755	LOC417755	1.0678899082568807
417756	CADPS2	1.763888888888889
417757	AASS	1.2349726775956282
417758	FAM3C	0.5324963072378139
417759	LOC417759	Infinity
417760	LOC417760	0.7551020408163265
417761	LOC417761	0.85
417762	ING3	1.083739837398374
417763	TSPAN12	0.9375785504817762
417764	ANKRD26	0.6587301587301587
417765	LSM8	1.6684919966301601
417766	CTTNBP2	3.5000000000000004
417768	ASZ1	NaN
417769	WNT2	NaN
417770	ST7	1.161045531197302
417771	CAPZA2	0.8010576221735959
417772	CAV2	1.2796495956873315
417773	TFEC	Infinity
417774	MDFIC	1.0314754098360657
417775	GPR85	0.5357142857142857
417776	C1H7orf60	0.8121712997746056
417777	TMEM168	1.2967244701348748
417778	C7orf53	0
417779	DOCK4	0.9024390243902439
417780	IMMP2L	0.868271954674221
417783	DNAJB9	1.1048088779284835
417784	THAP5	1.3514081546868433
417785	PNPLA8	1.4743474347434744
417786	CNTN1	1.4117647058823528
417787	PDZRN4	0
417789	GLT8D3	0.8750531236719081
417790	YAF2	1.2601054481546572
417791	ZCRB1	1.3100944081336239
417792	PPHLN1	0.8464606181455634
417793	PRICKLE1	0.7441860465116279
417794	ADAMTS20	1.530612244897959
417795	PUS7L	2.1203703703703702
417796	IRAK4	1.0833333333333333
417797	TWF1	0.9763975155279503
417798	TMEM117	NaN
417799	NELL2	4.428571428571428
417800	LOC417800	NaN
417801	DBX2	0
417802	TMEM16F	NaN
417804	ARID2	1.6678321678321677
417805	SRSF2IP	1.3627997093727295
417806	SLC38A1	1.0315140845070423
417807	SLC38A2	1.3816442239546423
417809	SLC38A4	0.7744248580818645
417810	AMIGO2	0.12664165103189495
417811	RPAP3	1.4364406779661016
417812	XRCC6BP1	1.0492359932088284
417813	LRIG3	4.557377049180328
417815	SLC16A7	7.3
417818	MON2	1.732638888888889
417820	TMEM5	1.3148479427549196
417821	SRGAP1	0.6308213378492803
417822	LOC417822	1.9859259259259259
417823	RPL18A	0.9007830969267139
417824	XPOT	0.8470744680851063
417825	TBK1	1.2984790874524716
417827	LOC417827	NaN
417828	RASSF3	0.8505079825834544
417829	GNS	0.9294405754955232
417830	TBC1D30	1.505084745762712
417831	WIF1	0.34120734908136485
417832	LEMD3	1.6520737327188941
417833	MSRB3	3.409090909090909
417836	HELB	2.096385542168675
417837	CAND1	1.1151067323481116
417838	IL22	NaN
417839	MDM1	0.7887788778877889
417840	RAP1B	0.8384895359417652
417841	NUP107	1.2545382794001578
417842	SLC35E3	1.1865384615384615
417843	CPM	Infinity
417844	CPSF6	1.661175513524507
417845	FRS2	1.207027540360874
417846	CCT2	0.7186698651666804
417848	LOC417848	NaN
417849	BEST3	Infinity
417850	RAB3IP	0.8796561604584527
417851	CNOT2	0.9350408314773571
417852	KCNMB4	0.411764705882353
417853	PTPRB	1.16
417854	TSPAN8	0.6691230655858511
417855	CCDC131	0.8747346072186837
417856	TMEM19	0.9206982543640898
417857	TBC1D15	0.9901889534883721
417859	CAPS2	0.042212518195050945
417860	CCDC107	0.5877862595419847
417861	GLIPR1L2	NaN
417862	GLIPR1	0.5052631578947369
417863	KRR1	0.6964661830095952
417864	NAP1L1	0.956371655959344
417865	BBS10	0.5637583892617449
417866	OSBPL8	1.5355612682090833
417867	ZDHHC17	0.9739130434782609
417868	E2F7	0.9105392156862745
417869	NAV3	2
417870	PAWR	1.5374999999999999
417871	RPS16	1.100813838253401
417872	LOC417872	NaN
417873	MYF6	NaN
417874	LIN7A	0.7078825347758888
417875	ACSS3	1.020979020979021
417877	PPFIA2	1.3333333333333335
417878	CCDC59	0.974604041507373
417879	C1H12orf26	1.8586956521739129
417880	TMTC2	1.3671875
417881	SLC6A15	0.8161925601750547
417882	LRRIQ1	Infinity
417883	NTS	NaN
417885	C12orf50	1.4105145413870246
417886	C12orf29	0.9631675874769798
417887	CEP290	1.1027397260273974
417888	TMTC3	1.15633423180593
417889	WDR51B	1.3404761904761904
417890	EPYC	NaN
417891	LUM	NaN
417892	DCN	1.2307692307692308
417894	LOC417894	Infinity
417895	PLEKHG7	Infinity
417896	EEA1	1.3922518159806294
417897	NUDT4	1.3585721146150154
417898	UBE2N	1.0231607629427792
417899	MRPL42	1.4076317383403996
417900	CRADD	1.7758620689655173
417901	PLXNC1	1.087248322147651
417902	PLXNC1	1.1174785100286533
417904	CCDC41	2.3842794759825328
417905	TMCC3	1.3625525946704067
417907	NDUFA12	1.3341334613538167
417908	FGD6	1.278877887788779
417909	LOC417909	0.7142857142857143
417911	VEZT	1.366591080876795
417912	METAP2	1.1001775297996448
417913	USP44	0.8646532438478748
417914	NTN4	0.8928571428571428
417916	SNRPF	1.5602140945584297
417917	AMDHD1	0.6957494407158836
417918	LTA4H	1.4693037408269198
417919	ELK3	0.8034285714285715
417920	PCTK2	1.7087667161961366
417921	LOC417921	NaN
417922	NEDD1	1.0757953836556458
417923	TMPO	1.7249283667621775
417924	SLC25A3	1.429662541769177
417925	IKBIP	0.5612648221343873
417926	APAF1	0.7934156378600823
417927	ANKS1B	2.5
417929	UHRF1BP1L	0.9423076923076923
417930	SCYL2	1.1933038534428302
417931	GAS2L3	3.2415730337078648
417932	SLC5A8	1
417933	UTP20	0.9899560577526679
417934	ARL1	1.214262613195343
417935	NUP205	1.7407045009784734
417936	CNOT4	0.6931216931216931
417937	LOC417937	9
417938	STRA8	2.5
417939	WDR91	1.2822997416020672
417940	TMEM140	Infinity
417941	ARHGDIB	1.2947813822284908
417942	ERP27	NaN
417943	OC3	0.1794871794871795
417944	LOC417944	1.28
417946	H4	0.2319526627218935
417947	H2A-IX	0.3187108325872874
417948	LOC417948	0.5589225589225588
417950	H4-VII	0.22424242424242424
417953	LOC417953	NaN
417954	LOC417954	0.7613469985358712
417955	LOC417955	0.4488636363636364
417956	H2B-VII	0.2027027027027027
417957	H2B-V	0.25210084033613445
417959	DDX47	0.9951974386339382
417960	GPRC5A	1.1760797342192693
417961	HEBP1	0.7868372943327239
417962	LOC417962	1.7500000000000002
417963	KIAA1467	1.2493368700265253
417964	EMP1	0.14285714285714288
417965	GRIN2B	0
417966	ATF7IP	0.4810126582278481
417967	PLBD1	1.1884645061728394
417968	GUCY2C	5.763986013986014
417969	TTC26	2.1222222222222222
417970	LOC417970	0.6932806324110672
417971	LUC7L2	1.0669882464841363
417972	GBE	2.6153846153846154
417973	LOC417973	1.2
417974	POLDIP3	1.1352845528455284
417975	RRP7A	1.504043126684636
417976	SERHL2	1.7180232558139537
417978	SOCS1B	0.6666666666666667
417979	NFAM1	0
417980	TCF20	0.9626307922272048
417981	LOC417981	1.0848126232741617
417982	CENPM	3.687074829931973
417983	TNFRSF13C	NaN
417984	CCDC134	1.6306196840826244
417985	MEI1	2.4444444444444446
417986	NHP2L1	1.154609929078014
417989	PMM1	1.3674190916508022
417990	POLR3H	1.1648789457554396
417991	PHF5A	1.2099832013438925
417992	TOB2	0.44690122659780507
417996	ZC3H7B	1.9790136411332635
417997	RANGAP1	1.0389304812834224
417999	L3MBTL2	1.2335632183908045
418000	EP300	1.0489089541008276
418001	RBX1	1.3032581453634087
418002	XPNPEP3	1.6632947976878611
418003	ST13	0.5265269393723521
418004	SLC25A17	1.132013201320132
418005	MKL1	0.9449125081011017
418008	SGSM3	1.6754807692307692
418009	LOC418009	0.8832630098452883
418010	TNRC6B	0.9828571428571429
418011	RPS19BP1	1.1029517638588913
418012	SMCR7L	0.9346069066862602
418013	MGAT3	1.2282958199356913
418014	TAB1	0.4431578947368421
418016	RPL3	0.926745344239534
418017	CBX7	1.4285714285714286
418019	DNAL4	1.2808080808080808
418020	LOC418020	0.23636363636363636
418021	LOC418021	0.5448577680525164
418022	GTPBP1	1.1402714932126696
418023	JOSD1	0.9681456200227532
418024	DDX17	0.520189003436426
418026	KDELR3	0
418027	TMEM184B	0.9454653230586841
418028	PLA2G6	0.773371104815864
418029	BAIAP2L2	2.108433734939759
418030	PICK1	0.9768696993060909
418031	C1H22orf23	1.2857142857142856
418032	MICALL1	1.2943262411347518
418033	EIF3EIP	1.1786330457863305
418034	ANKRD54	0.9566333808844509
418035	TRIOBP	0.8870748299319727
418037	NOL12	0.9509527170077628
418038	LOC418038	4.759259259259259
418039	GGA1	0.9573011734028684
418040	LOC418040	2.128822984244671
418041	CARD10	0.6469072164948453
418042	MFNG	NaN
418043	CYTH4	0.1596638655462185
418044	RAC2	0.14814814814814814
418046	TMPRSS6	0.7473498233215549
418047	KCTD17	3.777777777777778
418048	MPST	3
418049	TST	1.1760826555286876
418050	C22orf33	0.4318181818181818
418051	LOC418051	Infinity
418052	NCF4	0.4701986754966887
418053	RABL4	0.5232067510548523
418054	FOXRED2	0.8059360730593607
418055	RBM9	1.0866666666666667
418056	MB	2.264705882352941
418057	RASD2	NaN
418058	MCM5	2.0698898994734325
418059	HMG2L1	1.277439024390244
418060	ISX	0.5709401709401709
418062	LARGE	0.7006711409395973
418063	FBXO7	1.7718204488778058
418064	C22orf28	0.9897335614764118
418065	PRDM4	0.7336683417085427
418066	PWP1	0.8517528223410578
418067	MTERFD3	2.2881355932203387
418068	C1H12orf23	0.6621663086836451
418069	RIC8B	0.8381668456856427
418070	RFX4	0
418071	POLR3B	1.0235783633841886
418073	CKAP4	1.5720865960386918
418074	NUAK1	1.1111111111111112
418075	APPL2	3.1496688741721854
418077	KIAA1033	1.7494145199063234
418078	ALDH1L2	1.607843137254902
418079	C12orf45	1.2296710117939167
418081	CHST11	0.3863636363636364
418082	TXNRD1	1.0432692307692306
418083	HCFC2	1.4354838709677418
418085	GLT8D2	NaN
418086	LOC418086	NaN
418087	LOC418087	NaN
418088	LOC418088	NaN
418089	LOC418089	Infinity
418090	IGF1	NaN
418092	C1H12orf48	2.594202898550725
418093	NUP37	0.7629102009666751
418094	CCDC53	0.8274111675126903
418095	DRAM1	0.951219512195122
418096	GNPTAB	1.37995337995338
418097	SYCP3	1.1139240506329113
418098	CHPT1	1.1655629139072847
418099	MYBPC1	0.26666666666666666
418100	PARP12	0.6178010471204187
418101	TBXAS1	1.7032967032967035
418103	TMEM213	0.8620689655172414
418104	ATP6V0A4	0.21875000000000003
418105	SVOPL	0.8076923076923076
418106	TRIM24	0.9850467289719625
418107	AKR1D1	1
418108	LOC418108	1.3150912106135986
418109	LOC418109	0.3089430894308943
418110	JHDM1D	0.8001611603545528
418112	SLC37A3	1.2180293501048218
418113	RAB19	1.7424242424242422
418114	LOC418114	1.2857142857142858
418115	DENND2A	0.89501312335958
418116	ADCK2	2.9723756906077345
418118	NDUFB2	0.9080034178296782
418119	MRPS33	1.2065727699530515
418120	LOC418120	0.4230769230769231
418121	AGK	1.2681359044995408
418122	SSBP1	0.6647681041497153
418123	CREB3L2	0.7226351843754555
418124	DGKI	1.0588235294117645
418125	PTN	0.42857142857142855
418126	CHRM2	0.6538461538461539
418127	SLC13A4	NaN
418128	LOC418128	1.225074490029796
418129	SYT10	0
418130	PKP2	0.8937007874015748
418131	YARS2	0.8156106117079589
418132	DNM1L	1.0475269411439625
418133	FGD4	1.1363636363636365
418136	C1H12orf35	0.8283418553688824
418137	AMN1	0.7741935483870968
418138	METTL20	1.396355353075171
418139	DENND5B	3.640625
418140	FAM60A	1.0199498746867168
418141	CAPRIN2	1.112781954887218
418142	IPO8	1.4560229445506692
418143	TMTC1	0.2723577235772358
418144	DDX11	2.2742857142857145
418145	WASH1	1.1972058033315423
418146	IQSEC3	0.27586206896551724
418147	SLC6A13	1.0833333333333335
418148	JARID1A	1.0155844155844156
418149	CCDC77	1.4093264248704664
418150	B4GALNT3	1.853658536585366
418151	NINJ2	0.3448275862068966
418152	RAD52	2.381868131868132
418153	ERC1	0.671280276816609
418154	WNT5B	3.424242424242424
418155	ADIPOR2	1.2920332053029366
418158	IL17RA	1.5088257866462012
418159	CECR5	1.370864770748694
418160	CECR1	1.4836065573770494
418161	CECR2	0.7197231833910035
418162	ATP6V1E1	1.106739761367301
418163	BCL2L13	0.983050847457627
418164	MICAL3	1.085339168490153
418165	PEX26	1.1369539551357732
418166	TUBA4A	0
418167	USP18	0.9904534606205251
418168	LOC418168	0
418169	AKR1B10	0.5084169054441261
418170	LOC418170	0.8866264454499749
418171	AKR1B1	0.8857206504789484
418172	BPGM	0.975111441307578
418173	RERG	0.4666666666666666
418174	EPS8	2.1373626373626373
418175	STRAP	1.2757715036112935
418176	DERA	2.0172744721689058
418177	SLC15A5	0.17391304347826086
418178	MGST1	1.1538713910761154
418179	LMO3	5.75
418180	RERGL	1.2295081967213115
418181	PIK3C2G	2.9240506329113924
418182	PLCZ1	0.6666666666666667
418183	PLEKHA5	1.6335740072202167
418184	AEBP2	1.3515981735159819
418185	PDE3A	1.5076640098099328
418186	SLCO1C1	0.4444444444444445
418187	SLCO1B3	0.6086956521739131
418189	LOC418189	6.999999999999999
418190	SLCO1A2	6.5
418191	PYROXD1	1.45748987854251
418192	GOLT1B	0.9333748443337485
418193	BCAT1	0.653598971722365
418195	SOX5	1
418196	ETNK1	0.7770652583930592
418197	KIAA0528	1.4456391875746715
418198	C3AR1	NaN
418199	CMAS	1.194214876033058
418200	ABCC9	0
418201	GYS2	0.7454909819639278
418202	LOC418202	Infinity
418204	LOC418204	NaN
418205	LRMP	Infinity
418206	CASC1	0.8906249999999999
418207	KRAS	1.0921252660383096
418208	LOC418208	NaN
418209	LOC418209	0
418210	RASSF8	0.8650541056651814
418211	SSPN	1.5454545454545456
418212	ITPR2	1.8181818181818183
418213	C1H12orf11	0.8920225624496375
418214	FGFR1OP2	1.0687082842559874
418215	TM7SF3	1.2834645669291338
418216	MED21	0.5244674726540011
418217	STK38L	0.7826672653794342
418218	LOC418218	0
418219	PPFIBP1	1.075246342191699
418220	CYB5R3	0.9047025848645283
418221	LOC418221	4.3076923076923075
418222	LOC418222	2.5454545454545454
418223	A4GALT	NaN
418224	ARFGAP3	0.8639333551127083
418225	TTLL1	0.5470383275261324
418226	TSPO	1.2052919708029197
418227	TTLL12	1.4810690423162582
418228	SCUBE1	4.035714285714285
418229	MPPED1	1.203125
418231	EFCAB6	NaN
418232	SULT4A1	0.8211143695014662
418233	PNPLA3	0.8932068543451653
418234	SAMM50	1.7546848381601363
418235	PARVB	1.0468839336763864
418236	PARVG	0.5
418237	PRR5	0.6753246753246753
418238	LOC418238	0
418239	ARHGAP8	1.9689440993788818
418240	NUP50	1.127881582140257
418241	C22orf9	1.326121794871795
418242	UPK3A	0
418243	SMC1B	1.1666666666666667
418244	RIBC2	0
418245	ATXN10	0.9930675909878685
418246	C1H22orf40	1.5090909090909088
418247	PFKFB3	1.697142857142857
418248	RBM17	0.8819444444444444
418249	LOC418249	2.4683544303797467
418250	MKLN1	2.3992277992277993
418251	A2M	2.2313432835820897
418252	PHC1	2.2740384615384612
418253	LOC418253	18.227272727272727
418254	A2ML1	1.0460526315789473
418255	RIMKLB	1.4770642201834863
418256	MFAP5	0.3333333333333333
418257	AICDA	NaN
418259	FOXJ2	0.8492840994724944
418261	FKBP4	0.43688918765189516
418262	ITFG2	0.9887278582930756
418263	TSPAN9	1.6890547263681595
418264	PARP11	1.0974025974025974
418265	MAN1A2	0.6491841491841492
418266	CASR	3.5113636363636362
418267	CSTB	1.544378698224852
418268	CSTA	0.4861111111111111
418269	CCDC58	1.5908558030480657
418270	FAM162A	1.3109090909090908
418271	KPNA1	1.2662356744049368
418273	VAMP1	0.9868421052631579
418274	MRPL51	1.6141732283464567
418275	NCAPD2	2.7549019607843137
418276	IFFO1	0.8816326530612245
418277	NOL1	1.0732621863282377
418278	CHD4	1.0588235294117647
418279	GPR92	1.0175438596491229
418280	LOC418280	0
418281	ING4	0.9600443951165373
418282	C1H12orf53	1.9166666666666663
418283	COPS7A	0.9821348816435909
418284	MLF2	1.0309754551218187
418286	PTMS	0.7314424227161115
418287	LAG3	0.8750000000000001
418288	GPR153	1.1153846153846154
418289	LEPREL2	1.2
418290	USP5	1.5644122383252819
418291	LRRC23	1.5974025974025974
418292	EMG1	1.434648581997534
418293	MBOAT5	1.458902575587906
418294	C1S	1.1975190839694656
418295	C1R	1.99438202247191
418296	RBP5	1.0967117988394586
418297	CLSTN3	0.9563218390804599
418298	LOC418298	0.3489847715736041
418299	PEX5	1.0098502758077226
418300	ZYX	0.5396810418042842
418301	LOC418301	Infinity
418302	GSTK1	1.0258509263248599
418303	LOC418303	0.6956521739130435
418306	KEL	2.5593220338983054
418307	TRPV6	Infinity
418308	EPHB6	NaN
418309	LOC418309	NaN
418310	STYK1	3.0206185567010313
418311	HAO2	1.0374999999999999
418312	WARS2	1.898550724637681
418313	TBX15	NaN
418315	SPAG17	5
418318	LOC418318	NaN
418319	NAT13	1.0855717574827322
418320	KIAA2018	0.8281249999999999
418321	SIDT1	3.705882352941176
418322	CCDC52	0.7534246575342467
418323	VTCN1	0.7000000000000001
418324	C17orf68	0.9194312796208531
418325	TNFRSF1A	1.0902708124373117
418326	POLQ	1.9324324324324325
418327	STXBP5L	0.16666666666666669
418328	GTF2E1	1.7272727272727273
418329	RABL3	0.9925037481259371
418330	HGD	1.5555555555555554
418332	LRRC58	0.7161572052401746
418333	GPR156	4.317880794701987
418335	GSK3B	0.9266253869969041
418336	SLC22A15	1.3673469387755102
418337	VANGL1	0.9538288288288288
418338	CHD1L	2.1228070175438596
418339	LOC418339	1.5922330097087378
418340	TMEM39A	1.1815718157181574
418341	B4GALT4	1.1415525114155252
418342	B4GALT3	0.8398268398268398
418344	ARHGAP31	NaN
418345	UPK1B	0.4444444444444444
418346	IGSF11	0
418349	ZBTB20	1.2254098360655739
418351	QTRTD1	1.6137289121582312
418352	KIAA1407	1.5396825396825395
418353	ZDHHC23	0.533678756476684
418354	GRAMD1C	2.775974025974026
418355	LOC418355	NaN
418356	PLA2G10	4
418357	CLDND1	0.8571887034659821
418358	ILDR1	2.14804469273743
418359	WDR52	2.076923076923077
418360	LOC418360	1.926829268292683
418361	BOC	1.25
418362	LOC418362	0
418363	LOC418363	0
418365	TAF13	1.2409680813749562
418366	GTPBP8	1.5913793103448277
418367	CD200R1	NaN
418368	SLC35A5	1.145679012345679
418369	ATG3	1.3050847457627117
418370	C1H1orf114	0.647887323943662
418371	BLZF1	0.7063531765882942
418373	SFT2D2	1.664965986394558
418374	TIPRL	0.9786426198386332
418375	GPR161	0.7333333333333333
418376	TTF2	2.1179039301310043
418377	CPOX	0.8424359594006766
418378	COL8A1	Infinity
418379	DCBLD2	0.8730923694779116
418380	TMEM30C	1.46
418381	C1H3orf26	1.1241050119331741
418382	LOC418382	Infinity
418383	TBC1D23	0.9198931909212282
418386	NIT2	1.3629528366370471
418387	TOMM70A	1.5718199608610566
418388	LNP1	2.5333333333333337
418389	TMEM45A	Infinity
418390	LOC418390	Infinity
418391	TFG	0.8878996357749899
418392	ABI3BP	1.2222222222222223
418393	IMPG2	0.411214953271028
418394	LOC418394	1.2843137254901962
418395	LOC418395	0.95
418396	TXNL4B	1.3493449781659388
418397	RG9MTD1	1.5170149253731344
418398	PCNP	0.9048611111111111
418400	ZBTB11	1.0142857142857142
418401	RPL24	0.8559838331005378
418402	LRRIQ2	1.1059322033898304
418403	FAM55C	1.526829268292683
418404	NFKBIZ	0.7717546362339516
418405	ZPLD1	1.2682926829268293
418406	CBLB	1.0625
418407	BBX	1.017094017094017
418408	CD47	1.3068627450980392
418409	IFT57	1.111627906976744
418410	KIAA1524	3.3641618497109826
418411	SH2D1B	1.2307692307692308
418412	TRAT1	0
418413	LOC418413	3
418414	LOC418414	2.549645390070922
418415	PVRL3	0.6092384519350812
418416	LOC418416	NaN
418417	PLCXD2	0.8497854077253219
418418	PHLDB2	1.180633147113594
418419	ABHD10	0.6786570743405276
418420	TAGLN3	0.2692307692307693
418421	LOC418421	0.1989247311827957
418422	C1H3orf52	0.7001569858712716
418423	LOC418423	0.11956521739130434
418424	LOC418424	3.001464128843338
418425	CD200	0.903225806451613
418426	LOC418426	NaN
418427	LOC418427	1.2
418428	ZNF654	1.0272822665267576
418429	C1H3orf38	1.0389363722697056
418430	PROS1	1.0065950631241756
418431	ARL13B	0.8550046772684753
